config_id,testFile,api,transferSize,blockSize,segmentCount,numTasks,filePerProc,useStridedDatatype,setAlignment,useO_DIRECT,fsync,LUSTRE_STRIPE_SIZE,LUSTRE_STRIPE_WIDTH
01253,test01253,POSIX,100K,256M,1,4,0,0,4K,1,1,1M,4
01254,test01254,MPIIO,100K,1M,16,64,0,0,4K,1,1,1M,4
01255,test01255,MPIIO,64K,1G,256,64,0,0,1M,1,1,1M,1
01256,test01256,MPIIO,1M,1G,16,64,0,0,1M,1,1,4M,1
01257,test01257,MPIIO,1M,1M,1,16,0,0,4K,1,1,4M,1
01258,test01258,MPIIO,4K,1M,64,4,0,0,4K,1,1,1M,1
01259,test01259,POSIX,4K,4M,1,64,0,0,1M,1,1,4M,4
01260,test01260,MPIIO,4K,1G,16,4,0,0,4K,1,1,1M,4
01261,test01261,MPIIO,100K,16M,256,4,0,0,1M,1,1,1M,4
01262,test01262,MPIIO,10K,16M,1,64,0,0,1M,1,1,4M,4
01263,test01263,MPIIO,1M,1G,16,16,0,0,1M,1,1,4M,1
01264,test01264,POSIX,64K,4M,64,16,0,0,4K,1,1,4M,4
01265,test01265,POSIX,4K,16M,1,4,0,0,1M,1,1,1M,4
01266,test01266,MPIIO,100K,16M,256,64,0,0,4K,1,1,4M,4
01267,test01267,MPIIO,4K,16M,16,64,0,0,4K,1,1,4M,4
01268,test01268,POSIX,100K,16M,16,64,0,0,1M,1,1,4M,4
01269,test01269,MPIIO,10K,1G,1,64,0,0,1M,1,1,4M,1
01270,test01270,MPIIO,100K,4M,16,4,0,0,1M,1,1,4M,4
01271,test01271,MPIIO,10K,16M,64,16,0,0,4K,1,1,1M,4
01272,test01272,MPIIO,4K,1G,1,16,0,0,1M,1,1,4M,1
01273,test01273,POSIX,4K,1M,64,64,0,0,1M,1,1,1M,1
01274,test01274,POSIX,1M,16M,16,4,0,0,4K,1,1,1M,1
01275,test01275,POSIX,100K,1G,1,64,0,0,4K,1,1,1M,4
01276,test01276,POSIX,10K,1M,16,4,0,0,4K,1,1,4M,1
01277,test01277,POSIX,4K,1G,64,64,0,0,4K,1,1,4M,4
01278,test01278,MPIIO,100K,256M,256,64,0,0,4K,1,1,4M,4
01279,test01279,POSIX,100K,16M,16,64,0,0,4K,1,1,4M,4
01280,test01280,POSIX,64K,4M,256,16,0,0,4K,1,1,4M,1
01281,test01281,MPIIO,1M,1G,1,4,0,0,1M,1,1,4M,1
01282,test01282,MPIIO,1M,256M,1,64,0,0,4K,1,1,4M,1
01283,test01283,MPIIO,1M,4M,1,64,0,0,1M,1,1,4M,4
01284,test01284,POSIX,64K,256M,64,16,0,0,4K,1,1,4M,1
01285,test01285,POSIX,64K,1G,1,16,0,0,4K,1,1,4M,4
01286,test01286,MPIIO,1M,1G,1,4,0,0,1M,1,1,4M,1
01287,test01287,POSIX,1M,1M,1,64,0,0,1M,1,1,1M,1
01288,test01288,MPIIO,64K,1M,1,4,0,0,1M,1,1,1M,1
01289,test01289,POSIX,64K,256M,256,4,0,0,1M,1,1,4M,1
01290,test01290,MPIIO,100K,1M,1,64,0,0,1M,1,1,4M,4
01291,test01291,MPIIO,4K,1G,256,16,0,0,1M,1,1,1M,1
01292,test01292,MPIIO,64K,16M,64,64,0,0,1M,1,1,4M,4
01293,test01293,MPIIO,10K,4M,1,16,0,0,4K,1,1,4M,4
01294,test01294,MPIIO,1M,256M,256,16,0,0,4K,1,1,1M,1
01295,test01295,MPIIO,1M,256M,16,64,0,0,1M,1,1,4M,4
01296,test01296,POSIX,10K,1M,256,4,0,0,4K,1,1,4M,1
01297,test01297,POSIX,100K,16M,256,16,0,0,4K,1,1,1M,1
01298,test01298,POSIX,100K,1G,16,64,0,0,1M,1,1,1M,1
01299,test01299,MPIIO,10K,256M,16,16,0,0,4K,1,1,1M,4
01300,test01300,MPIIO,10K,16M,64,64,0,0,1M,1,1,4M,4
01301,test01301,MPIIO,64K,1G,1,16,0,0,4K,1,1,4M,4
01302,test01302,POSIX,1M,16M,1,4,0,0,1M,1,1,1M,1
01303,test01303,POSIX,1M,1M,256,16,0,0,1M,1,1,4M,1
01304,test01304,MPIIO,4K,16M,64,64,0,0,4K,1,1,4M,1
01305,test01305,MPIIO,100K,1G,64,4,0,0,1M,1,1,4M,1
01306,test01306,MPIIO,1M,1M,256,64,0,0,4K,1,1,1M,1
01307,test01307,MPIIO,4K,256M,256,64,0,0,1M,1,1,4M,1
01308,test01308,MPIIO,1M,4M,64,16,0,0,4K,1,1,1M,4
01309,test01309,POSIX,100K,1G,64,16,0,0,1M,1,1,1M,4
01310,test01310,MPIIO,64K,256M,1,16,0,0,1M,1,1,4M,4
01311,test01311,MPIIO,64K,1M,64,4,0,0,4K,1,1,4M,4
01312,test01312,MPIIO,4K,1M,64,4,0,0,1M,1,1,1M,4
01313,test01313,POSIX,1M,1M,64,16,0,0,1M,1,1,4M,4
01314,test01314,MPIIO,10K,1M,16,16,0,0,1M,1,1,4M,4
01315,test01315,POSIX,10K,1M,256,64,0,0,1M,1,1,4M,1
01316,test01316,MPIIO,4K,4M,64,4,0,0,4K,1,1,4M,4
01317,test01317,POSIX,1M,256M,1,16,0,0,1M,1,1,4M,4
01318,test01318,MPIIO,1M,4M,16,4,0,0,1M,1,1,4M,1
01319,test01319,MPIIO,1M,1M,64,4,0,0,4K,1,1,1M,1
01320,test01320,POSIX,4K,1G,64,4,0,0,1M,1,1,4M,1
01321,test01321,MPIIO,100K,4M,64,16,0,0,4K,1,1,4M,1
01322,test01322,POSIX,1M,256M,1,64,0,0,4K,1,1,1M,4
01323,test01323,POSIX,100K,1M,64,4,0,0,1M,1,1,4M,4
01324,test01324,MPIIO,64K,4M,16,64,0,0,4K,1,1,1M,1
01325,test01325,MPIIO,10K,1G,64,16,0,0,4K,1,1,1M,4
01326,test01326,MPIIO,10K,1G,256,16,0,0,1M,1,1,4M,4
01327,test01327,POSIX,100K,16M,64,64,0,0,4K,1,1,1M,4
01328,test01328,POSIX,10K,16M,1,64,0,0,4K,1,1,4M,4
01329,test01329,MPIIO,10K,1M,256,16,0,0,4K,1,1,1M,4
01330,test01330,MPIIO,1M,1M,1,16,0,0,1M,1,1,4M,4
01331,test01331,MPIIO,10K,16M,1,64,0,0,4K,1,1,4M,4
01332,test01332,MPIIO,4K,4M,256,64,0,0,4K,1,1,1M,1
01333,test01333,POSIX,4K,16M,256,16,0,0,4K,1,1,1M,4
01334,test01334,MPIIO,4K,1G,1,64,0,0,4K,1,1,4M,4
01335,test01335,POSIX,100K,256M,64,64,0,0,1M,1,1,4M,1
01336,test01336,MPIIO,1M,16M,1,16,0,0,4K,1,1,4M,1
01337,test01337,MPIIO,64K,4M,256,64,0,0,1M,1,1,1M,4
01338,test01338,MPIIO,100K,4M,16,16,0,0,4K,1,1,4M,4
01339,test01339,POSIX,64K,1M,16,16,0,0,4K,1,1,4M,1
01340,test01340,MPIIO,1M,16M,1,64,0,0,4K,1,1,4M,4
01341,test01341,MPIIO,10K,1G,64,64,0,0,4K,1,1,4M,1
01342,test01342,MPIIO,4K,4M,1,16,0,0,4K,1,1,4M,4
01343,test01343,POSIX,4K,4M,64,16,0,0,4K,1,1,1M,1
01344,test01344,MPIIO,4K,1G,1,64,0,0,4K,1,1,4M,4
01345,test01345,POSIX,10K,1M,16,64,0,0,4K,1,1,1M,1
01346,test01346,MPIIO,64K,1M,256,64,0,0,1M,1,1,1M,1
01347,test01347,MPIIO,4K,1M,64,16,0,0,1M,1,1,4M,4
01348,test01348,MPIIO,100K,1G,256,64,0,0,1M,1,1,1M,1
01349,test01349,POSIX,100K,256M,16,64,0,0,1M,1,1,1M,1
01350,test01350,MPIIO,4K,16M,16,16,0,0,1M,1,1,4M,1
01351,test01351,POSIX,1M,1M,1,4,0,0,4K,1,1,4M,1
01352,test01352,MPIIO,64K,1G,1,4,0,0,4K,1,1,1M,4
01353,test01353,MPIIO,100K,4M,1,4,0,0,4K,1,1,4M,4
01354,test01354,POSIX,64K,4M,1,16,0,0,1M,1,1,4M,4
01355,test01355,POSIX,100K,16M,64,16,0,0,1M,1,1,1M,4
01356,test01356,POSIX,4K,256M,1,64,0,0,4K,1,1,1M,4
01357,test01357,MPIIO,100K,256M,16,64,0,0,1M,1,1,4M,1
01358,test01358,MPIIO,1M,4M,256,64,0,0,1M,1,1,1M,4
01359,test01359,MPIIO,1M,4M,256,4,0,0,4K,1,1,1M,4
01360,test01360,MPIIO,64K,1G,1,4,0,0,4K,1,1,1M,1
01361,test01361,POSIX,4K,1G,64,16,0,0,4K,1,1,1M,1
01362,test01362,MPIIO,1M,1G,16,4,0,0,1M,1,1,4M,4
01363,test01363,MPIIO,1M,1G,1,4,0,0,4K,1,1,1M,4
01364,test01364,POSIX,64K,16M,64,64,0,0,4K,1,1,1M,4
01365,test01365,MPIIO,4K,16M,256,16,0,0,4K,1,1,1M,1
01366,test01366,MPIIO,100K,16M,256,4,0,0,1M,1,1,4M,1
01367,test01367,POSIX,1M,1M,64,64,0,0,4K,1,1,4M,4
01368,test01368,POSIX,64K,1M,256,64,0,0,1M,1,1,4M,1
01369,test01369,POSIX,64K,1G,16,16,0,0,4K,1,1,1M,1
01370,test01370,POSIX,4K,1M,1,16,0,0,4K,1,1,1M,1
01371,test01371,MPIIO,1M,1G,256,4,0,0,4K,1,1,1M,4
01372,test01372,POSIX,1M,256M,1,4,0,0,4K,1,1,1M,1
01373,test01373,MPIIO,100K,1G,64,64,0,0,4K,1,1,4M,1
01374,test01374,POSIX,1M,16M,256,64,0,0,4K,1,1,4M,4
01375,test01375,MPIIO,10K,4M,16,16,0,0,4K,1,1,1M,4
01376,test01376,MPIIO,4K,1G,1,16,0,0,1M,1,1,1M,4
01377,test01377,POSIX,1M,1G,16,4,0,0,1M,1,1,4M,4
01378,test01378,POSIX,4K,1M,16,4,0,0,4K,1,1,4M,4
01379,test01379,MPIIO,10K,1M,64,16,0,0,1M,1,1,4M,4
01380,test01380,MPIIO,10K,1M,16,64,0,0,1M,1,1,1M,1
01381,test01381,MPIIO,1M,16M,256,4,0,0,1M,1,1,1M,1
01382,test01382,MPIIO,4K,1G,1,16,0,0,4K,1,1,1M,1
01383,test01383,POSIX,64K,256M,16,16,0,0,1M,1,1,4M,4
01384,test01384,POSIX,100K,16M,1,4,0,0,1M,1,1,1M,4
01385,test01385,POSIX,100K,4M,64,4,0,0,4K,1,1,1M,4
01386,test01386,POSIX,100K,16M,256,4,0,0,1M,1,1,4M,4
01387,test01387,MPIIO,1M,1G,16,16,0,0,4K,1,1,1M,4
01388,test01388,POSIX,64K,4M,1,16,0,0,1M,1,1,4M,1
01389,test01389,MPIIO,10K,1G,16,4,0,0,1M,1,1,1M,1
01390,test01390,POSIX,4K,16M,256,16,0,0,1M,1,1,1M,4
01391,test01391,MPIIO,1M,16M,1,16,0,0,4K,1,1,1M,4
01392,test01392,POSIX,64K,1M,16,64,0,0,4K,1,1,4M,1
01393,test01393,POSIX,1M,1M,1,64,0,0,1M,1,1,1M,4
01394,test01394,MPIIO,1M,16M,64,4,0,0,1M,1,1,4M,1
01395,test01395,MPIIO,10K,4M,1,64,0,0,1M,1,1,4M,1
01396,test01396,MPIIO,10K,1G,16,16,0,0,1M,1,1,4M,1
01397,test01397,POSIX,64K,4M,16,16,0,0,1M,1,1,4M,1
01398,test01398,MPIIO,64K,256M,1,16,0,0,4K,1,1,1M,1
01399,test01399,POSIX,1M,1M,64,16,0,0,1M,1,1,4M,1
01400,test01400,MPIIO,100K,16M,1,64,0,0,4K,1,1,4M,1
01401,test01401,POSIX,1M,1M,64,64,0,0,1M,1,1,1M,4
01402,test01402,MPIIO,64K,4M,64,4,0,0,4K,1,1,1M,1
01403,test01403,POSIX,4K,1G,1,16,0,0,1M,1,1,4M,1
01404,test01404,POSIX,4K,1M,64,4,0,0,1M,1,1,4M,1
01405,test01405,POSIX,10K,256M,256,16,0,0,4K,1,1,4M,1
01406,test01406,MPIIO,4K,256M,256,64,0,0,1M,1,1,1M,1
01407,test01407,MPIIO,4K,1G,16,4,0,0,1M,1,1,1M,4
01408,test01408,POSIX,64K,1G,16,4,0,0,1M,1,1,1M,1
01409,test01409,MPIIO,10K,1G,64,64,0,0,4K,1,1,4M,1
01410,test01410,MPIIO,1M,256M,64,16,0,0,1M,1,1,1M,1
01411,test01411,MPIIO,10K,256M,1,4,0,0,1M,1,1,4M,4
01412,test01412,POSIX,1M,4M,256,16,0,0,4K,1,1,1M,4
01413,test01413,POSIX,64K,4M,64,16,0,0,4K,1,1,4M,1
01414,test01414,POSIX,4K,1M,16,64,0,0,4K,1,1,1M,4
01415,test01415,MPIIO,100K,1G,16,4,0,0,4K,1,1,1M,1
01416,test01416,POSIX,64K,1M,16,64,0,0,4K,1,1,1M,4
01417,test01417,POSIX,64K,4M,256,64,0,0,1M,1,1,1M,1
01418,test01418,MPIIO,10K,4M,256,16,0,0,4K,1,1,4M,1
01419,test01419,MPIIO,4K,1M,16,64,0,0,4K,1,1,1M,1
01420,test01420,POSIX,1M,1G,64,16,0,0,1M,1,1,1M,1
01421,test01421,POSIX,64K,256M,64,16,0,0,4K,1,1,1M,4
01422,test01422,MPIIO,100K,256M,16,16,0,0,1M,1,1,4M,1
01423,test01423,POSIX,4K,256M,1,16,0,0,1M,1,1,1M,1
01424,test01424,POSIX,10K,256M,16,64,0,0,4K,1,1,4M,4
01425,test01425,MPIIO,10K,1M,256,16,0,0,1M,1,1,1M,1
01426,test01426,POSIX,100K,16M,256,16,0,0,1M,1,1,4M,4
01427,test01427,MPIIO,1M,16M,256,16,0,0,1M,1,1,4M,1
01428,test01428,MPIIO,4K,16M,1,16,0,0,4K,1,1,4M,4
01429,test01429,POSIX,4K,4M,64,4,0,0,1M,1,1,4M,4
01430,test01430,MPIIO,64K,256M,64,16,0,0,4K,1,1,1M,4
01431,test01431,POSIX,1M,1M,16,16,0,0,4K,1,1,4M,4
01432,test01432,MPIIO,1M,256M,16,16,0,0,4K,1,1,4M,1
01433,test01433,POSIX,4K,1G,256,16,0,0,4K,1,1,4M,1
01434,test01434,POSIX,4K,1M,16,4,0,0,1M,1,1,1M,4
01435,test01435,POSIX,64K,1M,1,16,0,0,1M,1,1,4M,4
01436,test01436,MPIIO,1M,1M,64,4,0,0,1M,1,1,4M,4
01437,test01437,POSIX,4K,1G,256,4,0,0,1M,1,1,1M,4
01438,test01438,POSIX,100K,1M,1,4,0,0,1M,1,1,4M,1
01439,test01439,POSIX,10K,16M,16,4,0,0,4K,1,1,1M,1
01440,test01440,MPIIO,4K,16M,1,16,0,0,1M,1,1,4M,1
01441,test01441,MPIIO,4K,1G,16,4,0,0,4K,1,1,4M,4
01442,test01442,POSIX,1M,256M,16,16,0,0,1M,1,1,4M,1
01443,test01443,POSIX,64K,4M,16,64,0,0,1M,1,1,1M,1
01444,test01444,POSIX,64K,256M,1,64,0,0,1M,1,1,1M,4
01445,test01445,POSIX,10K,4M,64,64,0,0,1M,1,1,4M,4
01446,test01446,POSIX,100K,1M,256,64,0,0,4K,1,1,1M,1
01447,test01447,MPIIO,1M,1M,64,16,0,0,4K,1,1,4M,4
01448,test01448,MPIIO,100K,4M,256,4,0,0,1M,1,1,4M,1
01449,test01449,POSIX,100K,1G,16,64,0,0,4K,1,1,1M,1
01450,test01450,MPIIO,100K,256M,16,64,0,0,1M,1,1,4M,4
01451,test01451,MPIIO,1M,256M,256,4,0,0,1M,1,1,1M,1
01452,test01452,POSIX,10K,1M,16,16,0,0,1M,1,1,4M,1
01453,test01453,MPIIO,4K,1M,1,16,0,0,1M,1,1,4M,1
01454,test01454,MPIIO,64K,256M,1,4,0,0,4K,1,1,1M,1
01455,test01455,POSIX,64K,16M,16,64,0,0,4K,1,1,1M,1
01456,test01456,MPIIO,100K,1G,256,16,0,0,4K,1,1,1M,4
01457,test01457,POSIX,64K,16M,16,64,0,0,1M,1,1,1M,4
01458,test01458,MPIIO,1M,1G,256,64,0,0,1M,1,1,1M,1
01459,test01459,POSIX,100K,1M,256,16,0,0,1M,1,1,4M,1
01460,test01460,MPIIO,64K,1M,1,16,0,0,1M,1,1,1M,4
01461,test01461,POSIX,1M,256M,64,4,0,0,1M,1,1,1M,1
01462,test01462,POSIX,100K,1G,256,4,0,0,4K,1,1,4M,1
01463,test01463,MPIIO,64K,16M,1,64,0,0,4K,1,1,1M,1
01464,test01464,POSIX,100K,1G,256,64,0,0,4K,1,1,1M,1
01465,test01465,MPIIO,64K,16M,256,16,0,0,4K,1,1,4M,4
01466,test01466,MPIIO,1M,1G,64,4,0,0,1M,1,1,1M,1
01467,test01467,POSIX,64K,16M,1,4,0,0,4K,1,1,1M,4
01468,test01468,POSIX,64K,4M,16,4,0,0,1M,1,1,4M,1
01469,test01469,POSIX,100K,1M,256,4,0,0,4K,1,1,4M,1
01470,test01470,POSIX,10K,256M,256,16,0,0,1M,1,1,4M,1
01471,test01471,MPIIO,100K,1M,256,16,0,0,4K,1,1,1M,1
01472,test01472,MPIIO,10K,256M,256,64,0,0,4K,1,1,1M,4
01473,test01473,POSIX,1M,4M,256,4,0,0,1M,1,1,4M,4
01474,test01474,MPIIO,64K,4M,64,16,0,0,1M,1,1,1M,4
01475,test01475,POSIX,100K,16M,16,4,0,0,4K,1,1,4M,1
01476,test01476,MPIIO,1M,16M,16,16,0,0,4K,1,1,4M,4
01477,test01477,POSIX,4K,4M,1,16,0,0,1M,1,1,1M,1
01478,test01478,MPIIO,4K,1G,64,4,0,0,4K,1,1,4M,1
01479,test01479,MPIIO,64K,4M,64,16,0,0,4K,1,1,1M,4
01480,test01480,POSIX,1M,4M,1,64,0,0,4K,1,1,1M,1
01481,test01481,MPIIO,4K,16M,16,16,0,0,1M,1,1,1M,4
01482,test01482,POSIX,64K,16M,64,64,0,0,1M,1,1,4M,1
01483,test01483,POSIX,4K,4M,1,4,0,0,1M,1,1,1M,4
01484,test01484,POSIX,100K,16M,1,64,0,0,4K,1,1,4M,4
01485,test01485,POSIX,64K,4M,64,4,0,0,1M,1,1,1M,1
01486,test01486,POSIX,100K,4M,1,64,0,0,1M,1,1,1M,1
01487,test01487,POSIX,10K,1G,16,64,0,0,4K,1,1,1M,1
01488,test01488,MPIIO,64K,16M,1,64,0,0,1M,1,1,1M,4
01489,test01489,MPIIO,100K,1M,256,4,0,0,1M,1,1,1M,1
01490,test01490,MPIIO,10K,16M,1,64,0,0,1M,1,1,1M,4
01491,test01491,MPIIO,4K,256M,1,4,0,0,4K,1,1,4M,4
01492,test01492,MPIIO,100K,256M,256,16,0,0,4K,1,1,4M,1
01493,test01493,MPIIO,10K,16M,256,64,0,0,4K,1,1,1M,1
01494,test01494,MPIIO,100K,256M,1,64,0,0,4K,1,1,4M,4
01495,test01495,MPIIO,10K,1G,16,4,0,0,4K,1,1,4M,4
01496,test01496,POSIX,64K,1M,16,64,0,0,4K,1,1,4M,1
01497,test01497,MPIIO,4K,1M,1,16,0,0,4K,1,1,4M,4
01498,test01498,MPIIO,10K,256M,64,64,0,0,1M,1,1,4M,4
01499,test01499,POSIX,1M,1M,64,4,0,0,4K,1,1,1M,1
01500,test01500,MPIIO,100K,4M,256,4,0,0,1M,1,1,4M,1
01501,test01501,MPIIO,64K,4M,64,16,1,0,4K,1,1,4M,1
01502,test01502,MPIIO,1M,256M,16,4,0,0,1M,1,1,1M,1
01503,test01503,POSIX,1M,256M,256,64,0,0,4K,1,1,1M,4
01504,test01504,POSIX,100K,1G,16,64,0,0,4K,1,1,4M,4
01505,test01505,MPIIO,100K,16M,64,4,1,0,4K,1,1,1M,4
01506,test01506,MPIIO,64K,256M,256,64,1,0,4K,1,1,4M,1
01507,test01507,MPIIO,10K,1G,16,16,1,0,1M,1,1,4M,1
01508,test01508,MPIIO,1M,1G,1,4,1,0,1M,1,1,4M,4
01509,test01509,POSIX,10K,16M,16,64,1,0,1M,1,1,4M,4
01510,test01510,POSIX,1M,1G,1,64,0,0,4K,1,1,4M,4
01511,test01511,POSIX,64K,16M,64,4,1,0,1M,1,1,1M,1
01512,test01512,MPIIO,10K,1G,64,64,0,0,4K,1,1,4M,4
01513,test01513,MPIIO,100K,256M,1,4,1,0,4K,1,1,4M,1
01514,test01514,MPIIO,64K,1M,1,64,0,0,1M,1,1,4M,1
01515,test01515,POSIX,64K,256M,1,16,0,0,1M,1,1,1M,1
01516,test01516,POSIX,100K,256M,256,64,1,0,1M,1,1,4M,1
01517,test01517,POSIX,64K,4M,256,64,1,0,4K,1,1,4M,1
01518,test01518,MPIIO,100K,1G,1,16,0,0,4K,1,1,4M,1
01519,test01519,POSIX,100K,1M,64,4,0,0,1M,1,1,4M,1
01520,test01520,MPIIO,100K,16M,1,64,0,0,1M,1,1,4M,1
01521,test01521,MPIIO,1M,1M,256,64,1,0,1M,1,1,4M,1
01522,test01522,POSIX,10K,16M,256,64,0,0,4K,1,1,4M,4
01523,test01523,POSIX,10K,4M,64,16,1,0,1M,1,1,1M,4
01524,test01524,MPIIO,64K,1M,1,16,0,0,4K,1,1,1M,4
01525,test01525,MPIIO,1M,16M,256,64,0,0,4K,1,1,1M,4
01526,test01526,POSIX,100K,4M,16,16,0,0,4K,1,1,4M,1
01527,test01527,POSIX,4K,16M,256,16,1,0,1M,1,1,1M,1
01528,test01528,POSIX,10K,4M,64,64,1,0,1M,1,1,1M,1
01529,test01529,POSIX,64K,256M,64,4,0,0,1M,1,1,1M,4
01530,test01530,POSIX,4K,16M,1,64,0,0,1M,1,1,4M,4
01531,test01531,MPIIO,4K,4M,1,4,1,0,4K,1,1,1M,4
01532,test01532,MPIIO,1M,4M,256,64,1,0,1M,1,1,1M,1
01533,test01533,POSIX,4K,1G,1,64,0,0,4K,1,1,4M,1
01534,test01534,POSIX,4K,4M,256,4,0,0,1M,1,1,1M,4
01535,test01535,POSIX,100K,1G,1,4,1,0,4K,1,1,4M,1
01536,test01536,POSIX,4K,1G,256,64,1,0,4K,1,1,4M,1
01537,test01537,MPIIO,10K,4M,16,64,0,0,4K,1,1,4M,4
01538,test01538,MPIIO,64K,16M,256,4,1,0,1M,1,1,1M,1
01539,test01539,POSIX,64K,4M,1,4,1,0,4K,1,1,1M,4
01540,test01540,POSIX,10K,1M,1,4,0,0,1M,1,1,1M,4
01541,test01541,MPIIO,1M,16M,64,4,1,0,1M,1,1,1M,4
01542,test01542,POSIX,4K,4M,256,64,0,0,1M,1,1,1M,4
01543,test01543,POSIX,4K,1M,256,64,1,0,1M,1,1,4M,1
01544,test01544,MPIIO,64K,1M,16,64,0,0,1M,1,1,1M,4
01545,test01545,POSIX,4K,16M,16,16,0,0,1M,1,1,4M,1
01546,test01546,POSIX,64K,256M,64,4,0,0,1M,1,1,4M,4
01547,test01547,POSIX,1M,4M,1,16,1,0,1M,1,1,4M,1
01548,test01548,POSIX,1M,1M,1,16,1,0,4K,1,1,4M,1
01549,test01549,POSIX,64K,256M,64,64,1,0,1M,1,1,1M,4
01550,test01550,MPIIO,10K,1M,16,64,0,0,4K,1,1,1M,4
01551,test01551,POSIX,64K,256M,64,4,0,0,1M,1,1,1M,4
01552,test01552,POSIX,10K,16M,16,64,0,0,1M,1,1,1M,1
01553,test01553,POSIX,100K,1M,64,64,1,0,4K,1,1,1M,4
01554,test01554,POSIX,64K,256M,1,4,0,0,1M,1,1,1M,1
01555,test01555,POSIX,100K,4M,256,64,1,0,1M,1,1,1M,1
01556,test01556,POSIX,64K,256M,64,4,1,0,4K,1,1,1M,1
01557,test01557,POSIX,100K,16M,16,16,1,0,4K,1,1,1M,1
01558,test01558,POSIX,100K,256M,256,16,0,0,4K,1,1,4M,4
01559,test01559,MPIIO,10K,16M,64,16,0,0,1M,1,1,1M,1
01560,test01560,MPIIO,64K,256M,256,4,0,0,4K,1,1,4M,4
01561,test01561,MPIIO,64K,1G,1,4,0,0,1M,1,1,4M,1
01562,test01562,POSIX,10K,1G,64,4,0,0,1M,1,1,4M,4
01563,test01563,MPIIO,100K,4M,256,16,1,0,4K,1,1,1M,1
01564,test01564,MPIIO,1M,16M,1,64,0,0,1M,1,1,4M,4
01565,test01565,POSIX,64K,1M,16,64,0,0,1M,1,1,4M,1
01566,test01566,MPIIO,64K,256M,256,4,0,0,1M,1,1,1M,4
01567,test01567,POSIX,10K,4M,64,4,1,0,1M,1,1,1M,4
01568,test01568,MPIIO,100K,256M,64,16,1,0,1M,1,1,1M,4
01569,test01569,MPIIO,64K,1M,16,4,1,0,4K,1,1,1M,4
01570,test01570,POSIX,1M,1G,64,64,0,0,1M,1,1,1M,4
01571,test01571,POSIX,1M,16M,256,64,0,0,4K,1,1,1M,1
01572,test01572,POSIX,4K,256M,1,16,1,0,4K,1,1,4M,4
01573,test01573,MPIIO,100K,16M,256,16,0,0,4K,1,1,4M,4
01574,test01574,MPIIO,64K,1G,64,16,0,0,1M,1,1,1M,4
01575,test01575,MPIIO,10K,16M,64,4,0,0,1M,1,1,4M,4
01576,test01576,MPIIO,100K,256M,64,4,0,0,1M,1,1,4M,4
01577,test01577,POSIX,1M,4M,16,4,1,0,4K,1,1,4M,4
01578,test01578,POSIX,100K,256M,64,64,0,0,1M,1,1,4M,1
01579,test01579,MPIIO,1M,16M,16,16,1,0,1M,1,1,4M,4
01580,test01580,MPIIO,1M,4M,256,64,0,0,4K,1,1,4M,1
01581,test01581,MPIIO,10K,1M,1,16,1,0,4K,1,1,1M,4
01582,test01582,POSIX,100K,256M,1,4,1,0,4K,1,1,1M,4
01583,test01583,MPIIO,100K,1G,64,16,0,0,1M,1,1,1M,1
01584,test01584,MPIIO,100K,4M,16,4,1,0,4K,1,1,1M,4
01585,test01585,POSIX,64K,1M,64,4,1,0,4K,1,1,4M,1
01586,test01586,POSIX,10K,1G,64,64,0,0,4K,1,1,1M,4
01587,test01587,POSIX,64K,4M,64,16,1,0,1M,1,1,1M,4
01588,test01588,MPIIO,100K,256M,64,64,1,0,1M,1,1,4M,1
01589,test01589,POSIX,1M,4M,16,16,1,0,4K,1,1,1M,1
01590,test01590,POSIX,10K,1G,1,16,1,0,4K,1,1,4M,4
01591,test01591,POSIX,100K,1G,1,64,0,0,4K,1,1,4M,4
01592,test01592,POSIX,10K,16M,256,16,0,0,4K,1,1,1M,4
01593,test01593,MPIIO,64K,1G,1,16,0,0,1M,1,1,4M,4
01594,test01594,MPIIO,10K,1M,256,4,0,0,1M,1,1,1M,1
01595,test01595,POSIX,64K,1G,256,64,0,0,4K,1,1,1M,1
01596,test01596,MPIIO,10K,1M,256,4,0,0,4K,1,1,1M,4
01597,test01597,POSIX,10K,256M,1,4,0,0,1M,1,1,1M,4
01598,test01598,MPIIO,10K,16M,256,16,0,0,4K,1,1,4M,4
01599,test01599,POSIX,1M,16M,1,16,1,0,1M,1,1,4M,1
01600,test01600,POSIX,100K,4M,16,4,1,0,4K,1,1,4M,1
01601,test01601,POSIX,4K,1G,1,64,1,0,4K,1,1,4M,4
01602,test01602,MPIIO,64K,4M,64,16,1,0,1M,1,1,1M,4
01603,test01603,POSIX,100K,256M,256,16,1,0,1M,1,1,1M,1
01604,test01604,POSIX,64K,4M,1,16,0,0,1M,1,1,4M,4
01605,test01605,MPIIO,10K,1M,16,16,0,0,4K,1,1,1M,1
01606,test01606,POSIX,4K,1M,256,16,1,0,1M,1,1,4M,1
01607,test01607,POSIX,10K,1G,1,64,1,0,4K,1,1,1M,1
01608,test01608,POSIX,100K,1M,16,64,1,0,1M,1,1,4M,4
01609,test01609,POSIX,64K,1M,256,16,0,0,4K,1,1,1M,4
01610,test01610,MPIIO,1M,1M,256,64,0,0,1M,1,1,4M,1
01611,test01611,MPIIO,10K,1G,1,16,1,0,4K,1,1,1M,4
01612,test01612,MPIIO,4K,1G,1,64,1,0,4K,1,1,1M,4
